symbol	alias_symbol
SEMG1	9530004A22Rik
SEMG1	9530026M05Rik
SEMG1	cancer/testis antigen 103
SEMG1	Cancer/testis antigen 103
SEMG1	CT103
SEMG1	semen coagulating protein
SEMG1	semenoclotin
SEMG1	semenogelin 1
SEMG1	semenogelin I
SEMG1	Semenogelin I
SEMG1	semenogelin-1
SEMG1	Semenogelin-1
SEMG1	SEMG
SEMG1	SEMG1
SEMG1	Seminal vesicle secretory protein 3A
SEMG1	Seminal vesicle secretory protein III
SEMG1	SGI
SEMG1	Svp-3
SEMG1	Svp3
SEMG1	SVS II
SEMG1	Svs2
SEMG1	Svs3
SEMG1	Svs3a
SEMG1	Svs3b
SEMG2	9530004A22Rik
SEMG2	9530026M05Rik
SEMG2	semenogelin 2
SEMG2	Semenogelin 2
SEMG2	semenogelin II
SEMG2	Semenogelin II
SEMG2	semenogelin-2
SEMG2	Semenogelin-2
SEMG2	SEMG2
SEMG2	Seminal vesicle secretory protein 3A
SEMG2	Seminal vesicle secretory protein III
SEMG2	SGII
SEMG2	Svp-3
SEMG2	Svp3
SEMG2	Svs3
SEMG2	Svs3a
SEMG2	Svs3b
SENCR	FLI1 antisense RNA 1
SENCR	FLI1 antisense RNA 1 (non-protein coding)
SENCR	FLI1-AS1
SENCR	SENCR
SENCR	smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA
SENCR	smooth muscle and endothelial cell enriched migration/differentiation-associated long non-coding RNA
SENP1	2310046A20Rik
SENP1	D15Ertd528e
SENP1	E330036L07Rik
SENP1	Senp1
SENP1	SENP1
SENP1	Sentrin-specific protease 1
SENP1	Sentrin/SUMO-specific protease SENP1
SENP1	SUMO specific peptidase 1
SENP1	SUMO-1 protease 2
SENP1	SUMO1/sentrin specific peptidase 1
SENP1	SUMO1/sentrin specific protease 1
SENP1	SuPr-2
SENP1	Supr2
SENP2	2310007L05Rik
SENP2	4930538C18Rik
SENP2	AF366264
SENP2	Axam2
SENP2	AXAM2
SENP2	DKFZp762A2316
SENP2	KIAA1331
SENP2	Senp2
SENP2	SENP2
SENP2	sentrin (SUMO1) specific peptidase 2
SENP2	Sentrin-specific protease 2
SENP2	Sentrin/SUMO-specific protease SENP2
SENP2	SMT3-specific isopeptidase 2
SENP2	Smt3ip2
SENP2	SMT3IP2
SENP2	SUMO specific peptidase 2
SENP2	SUMO-1 protease 1
SENP2	SUMO-1/Smt3-specific isopeptidase 2
SENP2	SUMO1/sentrin/SMT3 specific peptidase 2
SENP2	SUMO1/sentrin/SMT3 specific protease 2
SENP2	SuPr-1
SENP2	Supr1
SENP2	sentrin specific peptidase 2
SENP3	DKFZP586K0919
SENP3	DKFZp762A152
SENP3	Senp3
SENP3	SENP3
SENP3	Sentrin-specific protease 3
SENP3	Sentrin/SUMO-specific protease SENP3
SENP3	Smt3-specific isopeptidase 1
SENP3	Smt3ip
SENP3	Smt3ip1
SENP3	SMT3IP1
SENP3	SSP3
SENP3	SUMO specific peptidase 3
SENP3	SUMO-1-specific protease 3
SENP3	SUMO1/sentrin/SMT3 specific peptidase 3
SENP3	SUMO1/sentrin/SMT3 specific protease 3
SENP3	SUSP3
SENP3	Ulp1
SENP3-EIF4A1	SENP3-EIF4A1
SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
SENP3-EIF4A1	SENP3-EIF4A1 readthrough
SENP5	6230429P13Rik
SENP5	A730063F07Rik
SENP5	FKSG45
SENP5	MGC27076
SENP5	Senp5
SENP5	SENP5
SENP5	Sentrin-specific protease 5
SENP5	Sentrin/SUMO-specific protease SENP5
SENP5	Smt3ip3
SENP5	SUMO specific peptidase 5
SENP5	SUMO/Smt3-specific isopeptidase 3
SENP5	SUMO1/sentrin specific peptidase 5
SENP5	SUMO1/sentrin specific protease 5
SENP6	2810017C20Rik
SENP6	E130319N12Rik
SENP6	FKSG6
SENP6	Kiaa0797
SENP6	KIAA0797
SENP6	Senp6
SENP6	SENP6
SENP6	Sentrin-specific protease 6
SENP6	Sentrin/SUMO-specific protease SENP6
SENP6	SSP1
SENP6	SUMO specific peptidase 6
SENP6	SUMO-1-specific protease 1
SENP6	SUMO1/sentrin specific peptidase 6
SENP6	SUMO1/sentrin specific protease 6
SENP6	Susp1
SENP6	SUSP1
SENP7	2410152H17Rik
SENP7	2810413I22Rik
SENP7	2900036C23Rik
SENP7	6030449K19Rik
SENP7	Kiaa1707
SENP7	KIAA1707
SENP7	Senp7
SENP7	SENP7
SENP7	Sentrin-specific protease 7
SENP7	Sentrin/SUMO-specific protease SENP7
SENP7	SSP2
SENP7	SUMO specific peptidase 7
SENP7	SUMO-1-specific protease 2
SENP7	SUMO1/sentrin specific peptidase 7
SENP7	SUMO1/sentrin specific protease 7
SENP7	Susp2
SENP7	SUSP2
SENP8	9130010J17Rik
SENP8	Den1
SENP8	DEN1
SENP8	deneddylase 1
SENP8	Deneddylase-1
SENP8	FKSG8
SENP8	HsT17512
SENP8	NEDD8-specific protease 1
SENP8	Nedp1
SENP8	NEDP1
SENP8	Protease, cysteine 2
SENP8	protease, cysteine, 2 (NEDD8 specific)
SENP8	Prsc2
SENP8	PRSC2
SENP8	Senp8
SENP8	SENP8
SENP8	Sentrin-specific protease 8
SENP8	sentrin/SUMO-specific protease SENP8
SENP8	Sentrin/SUMO-specific protease SENP8
SENP8	SUMO peptidase family member, NEDD8 specific
SENP8	SUMO/sentrin peptidase family member, NEDD8 specific
SENP8	SUMO/sentrin specific peptidase family member 8
SENP8	SUMO/sentrin specific protease family member 8
SENP8	protease, cysteine, 2
SEPHS1	1110046B24Rik
SEPHS1	SELD
SEPHS1	selenide, water dikinase
SEPHS1	Selenide, water dikinase 1
SEPHS1	Selenium donor protein 1
SEPHS1	Selenophosphate synthase 1
SEPHS1	selenophosphate synthetase 1
SEPHS1	Sephs1
SEPHS1	SEPHS1
SEPHS1	SPS1
SEPHS1P1	selenophosphate synthetase 1 pseudogene 1
SEPHS1P1	SEPHS1P1
SEPHS1P2	selenophosphate synthetase 1 pseudogene 2
SEPHS1P2	SEPHS1P2
SEPHS1P3	selenophosphate synthetase 1 pseudogene 3
SEPHS1P3	SEPHS1P3
SEPHS1P4	selenophosphate synthetase 1 pseudogene 4
SEPHS1P4	SEPHS1P4
SEPHS1P6	selenophosphate synthetase 1 pseudogene 6
SEPHS1P6	SEPHS1P6
SEPHS1P7	selenophosphate synthetase 1 pseudogene 7
SEPHS1P7	SEPHS1P7
SEPHS2	Selenide, water dikinase 2
SEPHS2	Selenium donor protein 2
SEPHS2	Selenophosphate synthase 2
SEPHS2	selenophosphate synthetase 2
SEPHS2	selenoprotein SEPHS2
SEPHS2	Sephs2
SEPHS2	SEPHS2
SEPHS2	Sps2
SEPHS2	SPS2
SEPHS2	SPS2b
SEPHS2	Ysg3
SEPHS2P1	selenophosphate synthetase 1 pseudogene 5
SEPHS2P1	selenophosphate synthetase 2 pseudogene 1
SEPHS2P1	SEPHS1P5
SEPHS2P1	SEPHS2P1
SEPSECS	D5Ertd135e
SEPSECS	EC 2.9.1.2
SEPSECS	Liver-pancreas antigen
SEPSECS	O-phosphoseryl-tRNA(Sec) selenium transferase
SEPSECS	Sec synthase
SEPSECS	SecS
SEPSECS	Selenocysteine synthase
SEPSECS	Selenocysteinyl-tRNA(Sec) synthase
SEPSECS	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
SEPSECS	Sep-tRNA:Sec-tRNA synthase
SEPSECS	Sepsecs
SEPSECS	SepSecS
SEPSECS	SEPSECS
SEPSECS	SLA-p35
SEPSECS	SLA/LP
SEPSECS	SLA/LP autoantigen
SEPSECS	Soluble liver antigen
SEPSECS	soluble liver antigen/liver pancreas antigen
SEPSECS	tRNA(Ser/Sec)-associated antigenic protein
SEPSECS	TRNP48
SEPSECS	UGA suppressor tRNA-associated protein
SEPSECS	Sep tRNA:Sec tRNA synthase
SEPSECS-AS1	SEPSECS antisense RNA 1 (head to head)
SEPSECS-AS1	SEPSECS-AS1
SEPSECS-AS1	SEPSECS antisense RNA 1
SEPTIN1	Diff6
SEPTIN1	Differentiation protein 6
SEPTIN1	Peanut-like protein 3
SEPTIN1	Pnutl3
SEPTIN1	PNUTL3
SEPTIN1	Protein Diff6
SEPTIN1	Sept1
SEPTIN1	SEPT1
SEPTIN1	septin 1
SEPTIN1	septin-1
SEPTIN1	Septin-1
SEPTIN1	Septin1
SEPTIN1	SEPTIN1
SEPTIN1	Serologically defined breast cancer antigen NY-BR-24
SEPTIN10	4921515A04Rik
SEPTIN10	9430099J10Rik
SEPTIN10	FLJ11619
SEPTIN10	sept1-like
SEPTIN10	Sept10
SEPTIN10	SEPT10
SEPTIN10	septin 10
SEPTIN10	septin-10
SEPTIN10	Septin-10
SEPTIN10	Septin10
SEPTIN10	SEPTIN10
SEPTIN10P1	SEPT10P1
SEPTIN10P1	septin 10 pseudogene 1
SEPTIN10P1	SEPTIN10P1
SEPTIN11	6230410I01Rik
SEPTIN11	D5Ertd606e
SEPTIN11	FLJ10849
SEPTIN11	Sept11
SEPTIN11	SEPT11
SEPTIN11	septin 11
SEPTIN11	septin-11
SEPTIN11	Septin-11
SEPTIN11	Septin11
SEPTIN11	SEPTIN11
SEPTIN12	1700028G04Rik
SEPTIN12	4933413B09Rik
SEPTIN12	FLJ25410
SEPTIN12	Sept12
SEPTIN12	SEPT12
SEPTIN12	septin 12
SEPTIN12	septin-12
SEPTIN12	Septin-12
SEPTIN12	Septin12
SEPTIN12	SEPTIN12
SEPTIN14	1700016K13Rik
SEPTIN14	FLJ44060
SEPTIN14	Sept14
SEPTIN14	SEPT14
SEPTIN14	septin 14
SEPTIN14	septin-14
SEPTIN14	Septin-14
SEPTIN14	Septin14
SEPTIN14	SEPTIN14
SEPTIN14P1	SEPT14P1
SEPTIN14P1	septin 14 pseudogene 1
SEPTIN14P1	SEPTIN14P1
SEPTIN14P10	septin 14 pseudogene 10
SEPTIN14P10	SEPTIN14P10
SEPTIN14P11	septin 14 pseudogene 11
SEPTIN14P11	SEPTIN14P11
SEPTIN14P12	SEPT14P12
SEPTIN14P12	septin 14 pseudogene 12
SEPTIN14P12	SEPTIN14P12
SEPTIN14P13	septin 14 pseudogene 13
SEPTIN14P13	SEPTIN14P13
SEPTIN14P14	septin 14 pseudogene 14
SEPTIN14P14	SEPTIN14P14
SEPTIN14P15	septin 14 pseudogene 15
SEPTIN14P15	SEPTIN14P15
SEPTIN14P16	septin 14 pseudogene 16
SEPTIN14P16	SEPTIN14P16
SEPTIN14P17	SEPT14P17
SEPTIN14P17	septin 14 pseudogene 17
SEPTIN14P17	SEPTIN14P17
SEPTIN14P18	septin 14 pseudogene 18
SEPTIN14P18	SEPTIN14P18
SEPTIN14P19	SEPT14P19
SEPTIN14P19	septin 14 pseudogene 19
SEPTIN14P19	SEPTIN14P19
SEPTIN14P2	SEPT14P2
SEPTIN14P2	septin 14 pseudogene 2
SEPTIN14P2	SEPTIN14P2
SEPTIN14P20	bA476I15.3
SEPTIN14P20	chromosome 20 open reading frame 69
SEPTIN14P20	long intergenic non-protein coding RNA 266-1
SEPTIN14P20	non-protein coding RNA 266
SEPTIN14P20	non-protein coding RNA 266-1
SEPTIN14P20	RBRP
SEPTIN14P20	septin 14 pseudogene 20
SEPTIN14P20	SEPTIN14P20
SEPTIN14P21	SEPT14P21
SEPTIN14P21	septin 14 pseudogene 21
SEPTIN14P21	SEPTIN14P21
SEPTIN14P22	septin 14 pseudogene 22
SEPTIN14P22	SEPTIN14P22
SEPTIN14P23	long intergenic non-protein coding RNA 266-4, pseudogene
SEPTIN14P23	NCRNA00266Y2
SEPTIN14P23	non-protein coding RNA 266-4, pseudogene
SEPTIN14P23	non-protein coding RNA 266D
SEPTIN14P23	septin 14 pseudogene 23
SEPTIN14P23	SEPTIN14P23
SEPTIN14P24	SEPT14P24
SEPTIN14P24	septin 14 pseudogene 24
SEPTIN14P24	SEPTIN14P24
SEPTIN14P3	SEPT14P3
SEPTIN14P3	septin 14 pseudogene 3
SEPTIN14P3	SEPTIN14P3
SEPTIN14P4	SEPT14P4
SEPTIN14P4	septin 14 pseudogene 4
SEPTIN14P4	SEPTIN14P4
SEPTIN14P5	SEPT14P5
SEPTIN14P5	septin 14 pseudogene 5
SEPTIN14P5	SEPTIN14P5
SEPTIN14P6	chromosome 6 open reading frame 88
SEPTIN14P6	dJ24O22.2
SEPTIN14P6	long intergenic non-protein coding RNA 266-3
SEPTIN14P6	non-protein coding RNA 266-3
SEPTIN14P6	non-protein coding RNA 266C
SEPTIN14P6	septin 14 pseudogene 6
SEPTIN14P6	SEPTIN14P6
SEPTIN14P7	septin 14 pseudogene 7
SEPTIN14P7	SEPTIN14P7
SEPTIN14P8	SEPT14P8
SEPTIN14P8	septin 14 pseudogene 8
SEPTIN14P8	SEPTIN14P8
SEPTIN2	hNedd5
SEPTIN2	KIAA0158
SEPTIN2	NEDD-5
SEPTIN2	Nedd5
SEPTIN2	NEDD5
SEPTIN2	Neural precursor cell expressed developmentally down-regulated protein 5
SEPTIN2	neural precursor cell expressed, developmentally down-regulated 5
SEPTIN2	Pnutl3
SEPTIN2	Sept2
SEPTIN2	septin 2
SEPTIN2	septin-2
SEPTIN2	Septin-2
SEPTIN2	Septin2
SEPTIN2	SEPTIN2
SEPTIN2P1	SEPT2P1
SEPTIN2P1	septin 2 pseudogene 1
SEPTIN2P1	SEPTIN2P1
SEPTIN3	3110018K01Rik
SEPTIN3	B530002E20Rik
SEPTIN3	Gm46500
SEPTIN3	Neuronal-specific septin-3
SEPTIN3	Sep3
SEPTIN3	SEP3
SEPTIN3	Sept3
SEPTIN3	SEPT3
SEPTIN3	septin 3
SEPTIN3	Septin3
SEPTIN3	SEPTIN3
SEPTIN4	Apoptosis-related protein in the TGF-beta signaling pathway
SEPTIN4	ARTS
SEPTIN4	Bh5
SEPTIN4	Bradeion beta
SEPTIN4	bradeoin
SEPTIN4	Brain protein H5
SEPTIN4	C17orf47
SEPTIN4	CE5B3
SEPTIN4	CE5B3 beta
SEPTIN4	Cell division control-related protein 2
SEPTIN4	cell division control-related protein 2b
SEPTIN4	Cerebral protein 7
SEPTIN4	chromosome 17 open reading frame 47
SEPTIN4	FLJ40121
SEPTIN4	hCDCREL-2
SEPTIN4	hucep-7
SEPTIN4	MART
SEPTIN4	peanut-like 2 (Drosophila)
SEPTIN4	Peanut-like protein 2
SEPTIN4	Pnutl2
SEPTIN4	PNUTL2
SEPTIN4	SEP4
SEPTIN4	Sept4
SEPTIN4	SEPT4
SEPTIN4	septin 4
SEPTIN4	septin H5
SEPTIN4	septin-4
SEPTIN4	Septin-4
SEPTIN4	septin-M
SEPTIN4	Septin4
SEPTIN4	SEPTIN4
SEPTIN4	peanut-like 2
SEPTIN4-AS1	SEPT4 antisense RNA 1
SEPTIN4-AS1	SEPT4-AS1
SEPTIN4-AS1	SEPTIN4 antisense RNA 1
SEPTIN4-AS1	SEPTIN4-AS1
SEPTIN5	CDCrel-1
SEPTIN5	Cdcrel1
SEPTIN5	Cell division control-related protein 1
SEPTIN5	Gm49601
SEPTIN5	HCDCREL-1
SEPTIN5	peanut-like 1 (Drosophila)
SEPTIN5	Peanut-like protein 1
SEPTIN5	Pnutl1
SEPTIN5	PNUTL1
SEPTIN5	Sept5
SEPTIN5	SEPT5
SEPTIN5	septin 5
SEPTIN5	septin-5
SEPTIN5	Septin-5
SEPTIN5	Septin5
SEPTIN5	SEPTIN5
SEPTIN5	peanut-like 1
SEPTIN6	2810035H17Rik
SEPTIN6	C920001C06Rik
SEPTIN6	Kiaa0128
SEPTIN6	KIAA0128
SEPTIN6	MGC16619
SEPTIN6	MGC20339
SEPTIN6	SEPT2
SEPTIN6	Sept6
SEPTIN6	SEPT6
SEPTIN6	septin 6
SEPTIN6	septin-6
SEPTIN6	Septin-6
SEPTIN6	Septin6
SEPTIN6	SEPTIN6
SEPTIN7	Cdc10
SEPTIN7	CDC10
SEPTIN7	CDC10 cell division cycle 10 homolog (S. cerevisiae)
SEPTIN7	CDC10 protein homolog
SEPTIN7	CDC3
SEPTIN7	Sept7
SEPTIN7	SEPT7
SEPTIN7	SEPT7A
SEPTIN7	septin 7
SEPTIN7	septin-7
SEPTIN7	Septin-7
SEPTIN7	Septin7
SEPTIN7	SEPTIN7
SEPTIN7	CDC10 cell division cycle 10 homolog
SEPTIN7-DT	SEPT7 antisense RNA 1 (head to head)
SEPTIN7-DT	SEPT7-AS1
SEPTIN7-DT	SEPTIN7 divergent transcript
SEPTIN7-DT	SEPTIN7-AS1
SEPTIN7-DT	SEPTIN7-DT
SEPTIN7-DT	SEPT7 antisense RNA 1
SEPTIN7P1	CDC10 cell division cycle 10 homolog (S. cerevisiae) pseudogene
SEPTIN7P1	CDC10P
SEPTIN7P1	SEPT7P1
SEPTIN7P1	septin 7 pseudogene 1
SEPTIN7P1	SEPTIN7P1
SEPTIN7P1	CDC10 cell division cycle 10 homolog pseudogene
SEPTIN7P10	septin 7 pseudogene 10
SEPTIN7P10	SEPTIN7P10
SEPTIN7P11	septin 7 pseudogene 11
SEPTIN7P11	SEPTIN7P11
SEPTIN7P12	septin 7 pseudogene 12
SEPTIN7P12	SEPTIN7P12
SEPTIN7P13	septin 7 pseudogene 13
SEPTIN7P13	SEPTIN7P13
SEPTIN7P14	septin 7 pseudogene 14
SEPTIN7P14	SEPTIN7P14
SEPTIN7P15	septin 7 pseudogene 15
SEPTIN7P15	SEPTIN7P15
SEPTIN7P2	DKFZp313J1114
SEPTIN7P2	SEPT13
SEPTIN7P2	SEPT7B
SEPTIN7P2	SEPT7P2
SEPTIN7P2	septin 13
SEPTIN7P2	septin 7 pseudogene 2
SEPTIN7P2	septin 7B
SEPTIN7P2	SEPTIN7P2
SEPTIN7P3	SEPT7P3
SEPTIN7P3	septin 7 pseudogene 3
SEPTIN7P3	SEPTIN7P3
SEPTIN7P4	SEPT7P4
SEPTIN7P4	septin 7 pseudogene 4
SEPTIN7P4	SEPTIN7P4
SEPTIN7P5	SEPT7P5
SEPTIN7P5	septin 7 pseudogene 5
SEPTIN7P5	SEPTIN7P5
SEPTIN7P6	SEPT7P6
SEPTIN7P6	septin 7 pseudogene 6
SEPTIN7P6	SEPTIN7P6
SEPTIN7P7	SEPT7P7
SEPTIN7P7	septin 7 pseudogene 7
SEPTIN7P7	SEPTIN7P7
SEPTIN7P8	SEPT7P8
SEPTIN7P8	septin 7 pseudogene 8
SEPTIN7P8	SEPTIN7P8
SEPTIN7P9	bA291L22.2
SEPTIN7P9	CDC10 cell division cycle 10 homolog (S. cerevisiae) like
SEPTIN7P9	CDC10 cell division cycle 10 homolog (S. cerevisiae)-like
SEPTIN7P9	CDC10L
SEPTIN7P9	SEPT7L
SEPTIN7P9	SEPT7P9
SEPTIN7P9	septin 7 pseudogene 9
SEPTIN7P9	septin 7-like
SEPTIN7P9	SEPTIN7P9
SEPTIN7P9	CDC10 cell division cycle 10 homolog like
SEPTIN7P9	CDC10 cell division cycle 10 homolog-like
SEPTIN8	Kiaa0202
SEPTIN8	KIAA0202
SEPTIN8	Sepl
SEPTIN8	Sept8
SEPTIN8	SEPT8
SEPTIN8	septin 8
SEPTIN8	septin-8
SEPTIN8	Septin-8
SEPTIN8	Septin8
SEPTIN8	SEPTIN8
SEPTIN9	AF17q25
SEPTIN9	Kiaa0991
SEPTIN9	KIAA0991
SEPTIN9	MLL septin-like fusion
SEPTIN9	MLL septin-like fusion protein
SEPTIN9	MLL septin-like fusion protein MSF-A
SEPTIN9	MSF1
SEPTIN9	Ov/Br septin
SEPTIN9	Ovarian/Breast septin
SEPTIN9	PNUTL4
SEPTIN9	Sept9
SEPTIN9	SEPT9
SEPTIN9	SeptD1
SEPTIN9	septin 9
SEPTIN9	Septin D1
SEPTIN9	septin-9
SEPTIN9	Septin-9
SEPTIN9	Septin9
SEPTIN9	SEPTIN9
SEPTIN9	Sint1
SEPTIN9	SL3-3 integration site 1
SEPTIN9	SL3-3 integration site 1 protein
SEPTIN9-DT	SEPTIN9 divergent transcript
SEPTIN9-DT	SEPTIN9-DT
SERAC1	4930511N22Rik
SERAC1	D17Ertd141e
SERAC1	FLJ14917
SERAC1	Protein SERAC1
SERAC1	Serac1
SERAC1	SERAC1
SERAC1	serine active site containing 1
SERAC1	Serine active site-containing protein 1
SERBP1	1200009K13Rik
SERBP1	9330147J08Rik
SERBP1	CGI-55
SERBP1	CHD3IP
SERBP1	DKFZP564M2423
SERBP1	HABP4L
SERBP1	PAI-RBP1
SERBP1	PAI1 RNA-binding protein 1
SERBP1	Pairbp1
SERBP1	PAIRBP1
SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein
SERBP1	Serbp1
SERBP1	SERBP1
SERBP1	SERPINE1 mRNA binding protein 1
SERBP1	SERPINE1 mRNA-binding protein 1
SERBP1P1	SERBP1P
SERBP1P1	SERBP1P1
SERBP1P1	SERPINE1 mRNA binding protein 1 pseudogene
SERBP1P1	SERPINE1 mRNA binding protein 1 pseudogene 1
SERBP1P2	PAI 1 mRNA binding protein pseudogene
SERBP1P2	SERBP1P2
SERBP1P2	SERPINE1 mRNA binding protein 1 pseudogene 2
SERBP1P3	SERBP1P3
SERBP1P3	SERPINE1 mRNA binding protein 1 pseudogene 3
SERBP1P4	SERBP1P4
SERBP1P4	SERPINE1 mRNA binding protein 1 pseudogene 4
SERBP1P5	SERBP1P5
SERBP1P5	SERPINE1 mRNA binding protein 1 pseudogene 5
SERBP1P6	SERBP1P6
SERBP1P6	SERPINE1 mRNA binding protein 1 pseudogene 6
SERF1A	FAM2A
SERF1A	FAM2B
SERF1A	h4F5
SERF1A	H4F5
SERF1A	m4F5
SERF1A	Protein 4F5
SERF1A	Serf1
SERF1A	SERF1
SERF1A	SERF1A
SERF1A	SMA modifier 1
SERF1A	Small EDRK-rich factor 1
SERF1A	small EDRK-rich factor 1A
SERF1A	small EDRK-rich factor 1A (telomeric)
SERF1A	SMAM1
SERF1A	spinal muscular atrophy-related gene H4F5
SERF1AP1	SERF1AP1
SERF1AP1	small EDRK-rich factor 1A (telomeric) pseudogene 1
SERF1AP1	small EDRK-rich factor 1A pseudogene 1
SERF1B	FAM2A
SERF1B	FAM2B
SERF1B	h4F5
SERF1B	H4F5C
SERF1B	Protein 4F5
SERF1B	SERF1
SERF1B	SERF1B
SERF1B	SMA modifier 1
SERF1B	Small EDRK-rich factor 1
SERF1B	small EDRK-rich factor 1B
SERF1B	small EDRK-rich factor 1B (centromeric)
SERF1B	SMAM1
SERF2	4F5rel
SERF2	4F5REL
SERF2	4F5rel (4F5 related)
SERF2	FAM2C
SERF2	Gastric cancer-related protein VRG107
SERF2	Gm12481
SERF2	h4F5rel
SERF2	H4F5rel
SERF2	HsT17089
SERF2	m4F5rel
SERF2	Protein 4F5-related
SERF2	Serf2
SERF2	SERF2
SERF2	small EDRK-rich factor 2
SERF2	Small EDRK-rich factor 2
SERGEF	Deafness locus-associated putative guanine nucleotide exchange factor
SERGEF	Delgef
SERGEF	DelGEF
SERGEF	DELGEF
SERGEF	Gnefr
SERGEF	GNEFR
SERGEF	Guanine nucleotide exchange factor-related protein
SERGEF	secretion regulating guanine nucleotide exchange factor
SERGEF	Secretion-regulating guanine nucleotide exchange factor
SERGEF	Sergef
SERGEF	SERGEF
SERHL	BK126B4.1
SERHL	dJ222E13.1
SERHL	HS126B42
SERHL	kraken-like
SERHL	SERHL
SERHL	serine hydrolase like (pseudogene)
SERHL	serine hydrolase-like
SERHL	serine hydrolase like
SERHL	Serine hydrolase-like protein
SERHL2	1110019M09Rik
SERHL2	Serhl
SERHL2	SERHL2
SERHL2	serine hydrolase like 2
SERHL2	Serine hydrolase-like protein 2
SERINC1	1500011D18Rik
SERINC1	Aigp2
SERINC1	Axotomy-induced glyco/Golgi protein 2
SERINC1	KIAA1253
SERINC1	Membrane protein TMS-2
SERINC1	Serinc1
SERINC1	SERINC1
SERINC1	serine incorporator 1
SERINC1	Serine incorporator 1
SERINC1	Tde1l
SERINC1	TDE1L
SERINC1	Tde2
SERINC1	TMS-2
SERINC1	Tms2
SERINC1	tumor differentially expressed 2
SERINC1	Tumor differentially expressed protein 1-like
SERINC1	Tumor differentially expressed protein 2
SERINC1	UNQ396/PRO732
SERINC2	2310004K20Rik
SERINC2	FKSG84
SERINC2	PRO0899
SERINC2	Serinc2
SERINC2	SERINC2
SERINC2	serine incorporator 2
SERINC2	Serine incorporator 2
SERINC2	TDE2
SERINC2	Tde2l
SERINC2	TDE2L
SERINC2	tumor differentially expressed 2-like
SERINC2	Tumor differentially expressed protein 2-like
SERINC2	UNQ263/PRO300
SERINC3	AIGP-1
SERINC3	Aigp1
SERINC3	AIGP1
SERINC3	Axotomy-induced glyco/Golgi protein 1
SERINC3	Axotomy-induced glycoprotein 1
SERINC3	Diff33
SERINC3	DIFF33
SERINC3	Membrane protein TMS-1
SERINC3	SBBI99
SERINC3	Serinc3
SERINC3	SERINC3
SERINC3	serine incorporator 3
SERINC3	Serine incorporator 3
SERINC3	TDE
SERINC3	Tde1
SERINC3	TDE1
SERINC3	TMS-1
SERINC3	Tms1
SERINC3	tumor differentially expressed 1
SERINC3	Tumor differentially expressed protein 1
SERINC4	A930015D22Rik
SERINC4	FLJ40363
SERINC4	Serinc4
SERINC4	SERINC4
SERINC4	serine incorporator 4
SERINC4	Serine incorporator 4
SERINC5	A130038L21Rik
SERINC5	AIGP-3
SERINC5	Aigp3
SERINC5	AIGP3
SERINC5	Axotomy-induced glycoprotein 3
SERINC5	C5orf12
SERINC5	chromosome 5 open reading frame 12
SERINC5	Serinc5
SERINC5	SERINC5
SERINC5	serine incorporator 5
SERINC5	Serine incorporator 5
SERINC5	TPO1
SERP1	D3Ucla1
SERP1	FLJ43424
SERP1	Ramp4
SERP1	RAMP4
SERP1	ribosome associated membrane protein 4
SERP1	Ribosome-attached membrane protein 4
SERP1	Serp1
SERP1	SERP1
SERP1	stress associated endoplasmic reticulum protein 1
SERP1	Stress-associated endoplasmic reticulum protein 1
SERP2	2810032E02Rik
SERP2	bA269C23.1
SERP2	C13orf21
SERP2	chromosome 13 open reading frame 21
SERP2	Ribosome-associated membrane protein RAMP4-2
SERP2	Serp2
SERP2	SERP2
SERP2	stress associated endoplasmic reticulum protein family member 2
SERP2	Stress-associated endoplasmic reticulum protein 2
SERPINA1	A1A
SERPINA1	A1AT
SERPINA1	AAT
SERPINA1	alpha-1 antitrypsin
SERPINA1	Alpha-1 protease inhibitor
SERPINA1	Alpha-1 protease inhibitor 2
SERPINA1	Alpha-1 protease inhibitor 3
SERPINA1	Alpha-1 protease inhibitor 4
SERPINA1	Alpha-1 protease inhibitor 5
SERPINA1	alpha-1 proteinase inhibitor
SERPINA1	Alpha-1-antiproteinase
SERPINA1	alpha-1-antitrypsin
SERPINA1	Alpha-1-antitrypsin
SERPINA1	Alpha-1-antitrypsin 1-2
SERPINA1	Alpha-1-antitrypsin 1-3
SERPINA1	Alpha-1-antitrypsin 1-4
SERPINA1	Alpha-1-antitrypsin 1-5
SERPINA1	alpha1AT
SERPINA1	anti-elastase
SERPINA1	D12Ucla2
SERPINA1	Dom2
SERPINA1	Dom3
SERPINA1	Dom4
SERPINA1	Dom5
SERPINA1	Dom6
SERPINA1	PI1
SERPINA1	PI4
SERPINA1	PI5
SERPINA1	PRO0684
SERPINA1	PRO2209
SERPINA1	protease inhibitor 1
SERPINA1	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1
SERPINA1	Serine protease inhibitor 1-2
SERPINA1	Serine protease inhibitor 1-3
SERPINA1	Serine protease inhibitor 1-4
SERPINA1	Serine protease inhibitor 1-5
SERPINA1	Serine protease inhibitor A1b
SERPINA1	Serine protease inhibitor A1c
